"Id Contrato Tenant - prefix","Id Contrato Tenant - number","Id Contrato Tenant","ID Tenant - prefix","ID Tenant - number","ID Tenant","ID Site - prefix","ID Site - number","ID Site",Estado,Autor,"Ultimo cambio","Fecha de Creación","Tipo de Contrato","Fecha firma de contrato","Fecha inicio de devengo","Vigencia inicial contrato","Mes de Revalorización","Base Imponible","Costes Recurrentes Adecuación",Periodicidad,Vencimiento,"Via de Pago","Fecha de inicio de devengo","Plazo inicial del contrato","Condiciones de pago","Número de versión","Fecha de inicio","Fecha final","Fecha de conclusión","Tipo de alquiler","Renta anual","Frecuencia de pago","Categoría de arrendamiento","Rol de la empresa"
TL,14549,TL-014549,TEN,12960,TEN-12960,SPA-SE,1559,SPA-SE01559,Activo,"Alexandre GOMBA","2023-11-29 15:54:02",2023-11-22,Alta,,2023-10-13,2033-10-13,1.0,14155.07,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11967,TL-011967,TEN,7731,TEN-07731,SPA-SS,5499,SPA-SS05499,Activo,"Alexandre GOMBA","2023-12-12 17:16:47",2023-10-13,Alta,,2021-01-13,2031-01-13,4.0,17407.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4824,TL-004824,TEN,447,TEN-00447,SPA-AX,6225,SPA-AX06225,Activo,"Alexandre GOMBA","2023-11-29 15:30:43",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9216,TL-009216,TEN,5032,TEN-05032,SPA-MA,3429,SPA-MA03429,Activo,"Alexandre GOMBA","2023-11-29 15:40:19",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11916,TL-011916,TEN,7852,TEN-07852,SPA-SO,9930,SPA-SO09930,Activo,"Alexandre GOMBA","2023-11-29 15:46:57",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14409,TL-014409,TEN,12579,TEN-12579,,,,Activo,"Alexandre GOMBA","2023-11-15 16:49:01",2023-11-15,Alta,,,,,,,,,,,,,,,,,Fix,,,,Lessor
TL,14101,TL-014101,TEN,12454,TEN-12454,SPA-SG,9190,SPA-SG09190,Activo,"Alexandre GOMBA","2023-11-22 17:49:43",2023-11-15,Alta,,,,1.0,5244.03,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14187,TL-014187,TEN,12710,TEN-12710,SPA-GI,8752,SPA-GI08752,Activo,"Alexandre GOMBA","2023-11-22 17:49:59",2023-11-15,Alta,,2022-01-01,2027-01-01,1.0,1215.55,,Mensual,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11064,TL-011064,TEN,6955,TEN-06955,SPA-PO,4190,SPA-PO04190,Activo,"Alexandre GOMBA","2023-11-29 15:44:48",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11667,TL-011667,TEN,7554,TEN-07554,SPA-SE,1559,SPA-SE01559,Activo,"Alexandre GOMBA","2023-11-29 15:46:29",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9900,TL-009900,TEN,5716,TEN-05716,SPA-MX,805,SPA-MX00805,Activo,"Alexandre GOMBA","2023-11-29 15:41:57",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13902,TL-013902,TEN,9846,TEN-09846,SPA-ZX,913,SPA-ZX00913,Activo,"Alexandre GOMBA","2023-11-29 15:50:21",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7542,TL-007542,TEN,3332,TEN-03332,SPA-GI,8719,SPA-GI08719,Activo,"Alexandre GOMBA","2023-11-29 15:51:36",2023-10-13,Alta,,2022-01-01,2028-11-07,1.0,4836.03,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9720,TL-009720,TEN,5590,TEN-05590,SPA-MX,377,SPA-MX00377,Activo,"Alexandre GOMBA","2023-11-29 15:41:32",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6674,TL-006674,TEN,2330,TEN-02330,SPA-CS,108,SPA-CS00108,Activo,"Alexandre GOMBA","2023-11-29 15:51:18",2023-10-13,Alta,,2022-01-01,2025-04-28,1.0,4836.03,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11344,TL-011344,TEN,7241,TEN-07241,SPA-SA,6418,SPA-SA06418,Activo,"Alexandre GOMBA","2023-11-29 15:45:36",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4827,TL-004827,TEN,450,TEN-00450,SPA-AX,6299,SPA-AX06299,Activo,"Alexandre GOMBA","2023-11-29 15:30:44",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9483,TL-009483,TEN,5324,TEN-05324,SPA-MX,14,SPA-MX00014,Activo,"Alexandre GOMBA","2023-11-29 15:41:00",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11893,TL-011893,TEN,11895,TEN-11895,SPA-SO,9844,SPA-SO09844,Activo,"Alexandre GOMBA","2023-12-12 17:16:41",2023-10-13,Alta,,2015-11-03,2025-11-03,4.0,11330.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11862,TL-011862,TEN,7683,TEN-07683,SPA-SO,9782,SPA-SO09782,Activo,"Alexandre GOMBA","2023-12-12 17:16:37",2023-10-13,Alta,,2010-08-19,2025-08-19,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11137,TL-011137,TEN,7015,TEN-07015,SPA-PO,6203,SPA-PO06203,Activo,"Alexandre GOMBA","2023-11-29 15:45:00",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6861,TL-006861,TEN,2501,TEN-02501,SPA-CU,8572,SPA-CU08572,Activo,"Alexandre GOMBA","2023-12-12 17:13:26",2023-10-13,Alta,,2014-06-18,2024-06-18,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8444,TL-008444,TEN,4229,TEN-04229,SPA-JX,8263,SPA-JX08263,Activo,"Alexandre GOMBA","2023-11-29 15:38:25",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8812,TL-008812,TEN,4589,TEN-04589,SPA-LU,8161,SPA-LU08161,Activo,"Alexandre GOMBA","2023-11-29 15:39:25",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10659,TL-010659,TEN,6499,TEN-06499,SPA-OR,9260,SPA-OR09260,Activo,"Alexandre GOMBA","2023-11-29 15:43:37",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5968,TL-005968,TEN,1512,TEN-01512,SPA-BX,2031,SPA-BX02031,Activo,"Alexandre GOMBA","2023-11-29 15:51:05",2023-10-13,Alta,,2022-01-01,2028-07-31,1.0,6321.11,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9641,TL-009641,TEN,5228,TEN-05228,SPA-MX,206,SPA-MX00206,Activo,"Alexandre GOMBA","2023-11-29 15:52:23",2023-10-13,Alta,,2022-01-01,2029-11-01,1.0,14459.96,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13002,TL-013002,TEN,8769,TEN-08769,SPA-VA,2266,SPA-VA02266,Activo,"Alexandre GOMBA","2023-12-12 17:18:20",2023-10-13,Alta,,2014-11-07,2024-11-07,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6060,TL-006060,TEN,1764,TEN-01764,SPA-BX,2776,SPA-BX02776,Activo,"Alexandre GOMBA","2023-11-29 15:33:14",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8285,TL-008285,TEN,4046,TEN-04046,SPA-IB,351,SPA-IB00351,Activo,"Alexandre GOMBA","2023-11-29 15:37:57",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9833,TL-009833,TEN,5671,TEN-05671,SPA-MX,566,SPA-MX00566,Activo,"Alexandre GOMBA","2023-11-29 15:41:48",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7410,TL-007410,TEN,3030,TEN-03030,SPA-GI,32,SPA-GI00032,Activo,"Alexandre GOMBA","2023-12-12 17:13:44",2023-10-13,Alta,,2016-02-12,2026-02-12,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12541,TL-012541,TEN,12046,TEN-12046,SPA-TO,324,SPA-TO00324,Activo,"Alexandre GOMBA","2023-11-29 15:48:04",2023-10-13,Alta,,,,10.0,3502.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11356,TL-011356,TEN,7252,TEN-07252,SPA-SA,6861,SPA-SA06861,Activo,"Alexandre GOMBA","2023-11-29 15:45:38",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12912,TL-012912,TEN,11017,TEN-11017,SPA-VA,2136,SPA-VA02136,Activo,"Alexandre GOMBA","2023-11-29 15:53:36",2023-10-13,Alta,,2022-01-01,2027-07-01,1.0,11157.14,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7208,TL-007208,TEN,2942,TEN-02942,SPA-GC,17,SPA-GC00017,Activo,"Alexandre GOMBA","2023-11-29 15:35:50",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4890,TL-004890,TEN,504,TEN-00504,SPA-BA,143,SPA-BA00143,Activo,"Alexandre GOMBA","2023-11-29 15:30:55",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13601,TL-013601,TEN,9613,TEN-09613,SPA-VX,1642,SPA-VX01642,Activo,"Alexandre GOMBA","2023-11-29 15:49:42",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9878,TL-009878,TEN,5495,TEN-05495,SPA-MX,664,SPA-MX00664,Activo,"Alexandre GOMBA","2023-12-12 17:15:21",2023-10-13,Alta,,2007-08-03,2027-08-03,4.0,8307.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6701,TL-006701,TEN,2407,TEN-02407,SPA-CS,154,SPA-CS00154,Activo,"Alexandre GOMBA","2023-11-29 15:34:45",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7521,TL-007521,TEN,3328,TEN-03328,SPA-GI,8660,SPA-GI08660,Activo,"Alexandre GOMBA","2023-11-29 15:51:36",2023-10-13,Alta,,2022-01-01,2028-04-22,1.0,4836.03,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9611,TL-009611,TEN,5445,TEN-05445,SPA-MX,171,SPA-MX00171,Activo,"Alexandre GOMBA","2023-11-29 15:29:26",2023-10-13,Alta,,2022-01-01,,1.0,8500.0,,Trimestral,Vencido,,,,,,,,,Fix,,,,Lessor
TL,14271,TL-014271,TEN,12794,TEN-12794,SPA-OX,302,SPA-OX00302,Activo,"Alexandre GOMBA","2023-11-22 17:50:16",2023-11-15,Alta,,2022-01-01,2027-01-01,1.0,1215.55,,Mensual,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8419,TL-008419,TEN,4207,TEN-04207,SPA-JX,8009,SPA-JX08009,Activo,"Alexandre GOMBA","2023-11-29 15:38:21",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7339,TL-007339,TEN,2999,TEN-02999,SPA-GC,2002,SPA-GC02002,Activo,"Alexandre GOMBA","2023-12-12 17:13:38",2023-10-13,Alta,,2019-10-25,2029-10-25,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6348,TL-006348,TEN,2065,TEN-02065,SPA-CO,7003,SPA-CO07003,Activo,"Alexandre GOMBA","2023-11-29 15:34:10",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5467,TL-005467,TEN,1208,TEN-01208,SPA-BX,381,SPA-BX00381,Activo,"Alexandre GOMBA","2023-11-29 15:32:01",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13684,TL-013684,TEN,9675,TEN-09675,SPA-ZA,6949,SPA-ZA06949,Activo,"Alexandre GOMBA","2023-11-29 15:49:54",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9844,TL-009844,TEN,5488,TEN-05488,SPA-MX,605,SPA-MX00605,Activo,"Alexandre GOMBA","2023-12-12 17:15:19",2023-10-13,Alta,,2006-11-13,2026-11-13,4.0,22763.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11186,TL-011186,TEN,7051,TEN-07051,SPA-PO,6450,SPA-PO06450,Activo,"Alexandre GOMBA","2023-11-29 15:45:08",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13915,TL-013915,TEN,9824,TEN-09824,SPA-ZX,1013,SPA-ZX01013,Activo,"Alexandre GOMBA","2023-11-22 17:48:22",2023-10-13,Alta,,2005-08-11,2025-08-11,4.0,24039.99,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9976,TL-009976,TEN,5758,TEN-05758,SPA-MX,1069,SPA-MX01069,Activo,"Alexandre GOMBA","2023-12-12 17:15:28",2023-10-13,Alta,,2009-02-02,2024-02-02,4.0,23292.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,2062,TL-002062,TEN,4678,TEN-04678,SPA-LX,144,SPA-LX00144,Activo,"Oscar Camps Solaesa","2023-11-29 15:52:07",2021-11-01,Alta,,2022-01-01,2031-11-01,1.0,6730.38,,Semestral,Vencido,Transferencia,2021-01-01,,"Trimestral anticipado,transferencia bancaria",,2021-11-01,,,Fix,"6367.44 EUR",,,Lessor
TL,4802,TL-004802,TEN,426,TEN-00426,SPA-AX,5738,SPA-AX05738,Activo,"Alexandre GOMBA","2023-11-29 15:30:39",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5082,TL-005082,TEN,630,TEN-00630,SPA-BI,627,SPA-BI00627,Activo,"Alexandre GOMBA","2023-11-29 15:50:46",2023-10-13,Alta,,2022-01-01,2030-12-09,1.0,10332.01,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5420,TL-005420,TEN,1080,TEN-01080,SPA-BX,309,SPA-BX00309,Activo,"Alexandre GOMBA","2023-11-29 15:31:54",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11048,TL-011048,TEN,6939,TEN-06939,SPA-PO,4055,SPA-PO04055,Activo,"Alexandre GOMBA","2023-11-29 15:44:45",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13690,TL-013690,TEN,9681,TEN-09681,SPA-ZA,6959,SPA-ZA06959,Activo,"Alexandre GOMBA","2023-11-29 15:49:55",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12676,TL-012676,TEN,8500,TEN-08500,SPA-TX,224,SPA-TX00224,Activo,"Alexandre GOMBA","2023-12-12 17:17:46",2023-10-13,Alta,,2020-08-05,2030-08-05,4.0,22763.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5650,TL-005650,TEN,1332,TEN-01332,SPA-BX,769,SPA-BX00769,Activo,"Alexandre GOMBA","2023-11-29 15:32:25",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6873,TL-006873,TEN,2508,TEN-02508,SPA-CU,8615,SPA-CU08615,Activo,"Alexandre GOMBA","2023-12-12 17:13:27",2023-10-13,Alta,,2011-03-01,2026-03-01,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11839,TL-011839,TEN,11881,TEN-11881,SPA-SO,9706,SPA-SO09706,Activo,"Alexandre GOMBA","2023-11-29 15:46:51",2023-10-13,Alta,,,,10.0,11194.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11430,TL-011430,TEN,7306,TEN-07306,SPA-SE,100,SPA-SE00100,Activo,"Alexandre GOMBA","2023-11-29 15:45:49",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11632,TL-011632,TEN,11824,TEN-11824,SPA-SE,1306,SPA-SE01306,Activo,"Alexandre GOMBA","2023-11-29 15:46:25",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14522,TL-014522,TEN,12911,TEN-12911,,,,Activo,"Alexandre GOMBA","2023-11-29 15:50:31",2023-11-17,Alta,,,,10.0,5000.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4663,TL-004663,TEN,113,TEN-00113,SPA-AV,8921,SPA-AV08921,Activo,"Alexandre GOMBA","2023-12-12 17:11:17",2023-10-13,Alta,,2021-02-03,2031-02-03,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4500,TL-004500,TEN,173,TEN-00173,SPA-AB,6422,SPA-AB06422,Activo,"Alexandre GOMBA","2023-11-29 15:30:02",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12783,TL-012783,TEN,12108,TEN-12108,SPA-TX,7716,SPA-TX07716,Activo,"Alexandre GOMBA","2023-12-12 17:17:58",2023-10-13,Alta,,2022-02-25,2032-02-25,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11440,TL-011440,TEN,7314,TEN-07314,SPA-SE,146,SPA-SE00146,Activo,"Alexandre GOMBA","2023-11-29 15:45:50",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10193,TL-010193,TEN,6024,TEN-06024,SPA-MX,3763,SPA-MX03763,Activo,"Alexandre GOMBA","2023-11-29 15:42:27",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11706,TL-011706,TEN,11846,TEN-11846,SPA-SE,2220,SPA-SE02220,Activo,"Alexandre GOMBA","2023-11-29 15:46:37",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9049,TL-009049,TEN,4841,TEN-04841,SPA-MA,2582,SPA-MA02582,Activo,"Alexandre GOMBA","2023-11-29 15:39:51",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9613,TL-009613,TEN,5411,TEN-05411,SPA-MX,175,SPA-MX00175,Activo,"Alexandre GOMBA","2023-11-29 15:41:18",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11850,TL-011850,TEN,7825,TEN-07825,SPA-SO,9742,SPA-SO09742,Activo,"Alexandre GOMBA","2023-11-29 15:46:51",2023-10-13,Alta,,,,10.0,3502.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8516,TL-008516,TEN,4285,TEN-04285,SPA-LE,231,SPA-LE00231,Activo,"Alexandre GOMBA","2023-11-29 15:38:37",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9719,TL-009719,TEN,5589,TEN-05589,SPA-MX,374,SPA-MX00374,Activo,"Alexandre GOMBA","2023-11-29 15:41:32",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5985,TL-005985,TEN,1465,TEN-01465,SPA-BX,2077,SPA-BX02077,Activo,"Alexandre GOMBA","2023-12-12 17:12:28",2023-10-13,Alta,,2003-11-25,2023-11-25,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9910,TL-009910,TEN,5722,TEN-05722,SPA-MX,826,SPA-MX00826,Activo,"Alexandre GOMBA","2023-11-29 15:41:58",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12971,TL-012971,TEN,8751,TEN-08751,SPA-VA,2221,SPA-VA02221,Activo,"Alexandre GOMBA","2023-12-12 17:18:16",2023-10-13,Alta,,2010-12-16,2025-12-16,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6575,TL-006575,TEN,2362,TEN-02362,SPA-CR,4008,SPA-CR04008,Activo,"Alexandre GOMBA","2023-11-29 15:34:35",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12474,TL-012474,TEN,10942,TEN-10942,SPA-TO,68,SPA-TO00068,Activo,"Alexandre GOMBA","2023-11-29 15:53:25",2023-10-13,Alta,,2022-01-01,2026-12-31,1.0,4836.03,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13040,TL-013040,TEN,8932,TEN-08932,SPA-VA,2997,SPA-VA02997,Activo,"Alexandre GOMBA","2023-11-29 15:48:42",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4970,TL-004970,TEN,553,TEN-00553,SPA-BI,26,SPA-BI00026,Activo,"Alexandre GOMBA","2023-12-12 17:11:24",2023-10-13,Alta,,2003-03-20,2028-03-20,4.0,6935.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,1928,TL-001928,TEN,4105,TEN-04105,SPA-LE,107,SPA-LE00107,Activo,"Oscar Camps Solaesa","2023-12-12 17:14:32",2004-02-23,Alta,,2006-10-13,2023-10-13,4.0,16480.0,,Trimestral,Anticipado,Transferencia,2004-02-23,,"Trimestral anticipado,transferencia bancaria",,2004-02-23,,,Fix,"7615.05 EUR",,,Lessor
TL,10104,TL-010104,TEN,5979,TEN-05979,SPA-MX,3002,SPA-MX03002,Activo,"Alexandre GOMBA","2023-11-29 15:42:20",2023-10-13,Alta,,,,10.0,12910.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6821,TL-006821,TEN,2596,TEN-02596,SPA-CU,8487,SPA-CU08487,Activo,"Alexandre GOMBA","2023-11-29 15:34:54",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4455,TL-004455,TEN,27,TEN-00027,SPA-AB,6008,SPA-AB06008,Activo,"Alexandre GOMBA","2023-12-12 17:10:58",2023-10-13,Alta,,2021-01-29,2031-01-29,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13906,TL-013906,TEN,9849,TEN-09849,SPA-ZX,920,SPA-ZX00920,Activo,"Alexandre GOMBA","2023-11-29 15:50:21",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9070,TL-009070,TEN,4855,TEN-04855,SPA-MA,2616,SPA-MA02616,Activo,"Alexandre GOMBA","2023-11-29 15:39:53",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9367,TL-009367,TEN,5237,TEN-05237,SPA-MU,253,SPA-MU00253,Activo,"Alexandre GOMBA","2023-11-29 15:40:42",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8177,TL-008177,TEN,3847,TEN-03847,SPA-IB,188,SPA-IB00188,Activo,"Alexandre GOMBA","2023-11-29 15:51:53",2023-10-13,Alta,,2022-01-01,2028-04-30,1.0,6321.11,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13265,TL-013265,TEN,9201,TEN-09201,,,,Activo,"Alexandre GOMBA","2023-12-12 17:19:23",2023-10-13,Alta,,,2023-11-21,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9121,TL-009121,TEN,4904,TEN-04904,SPA-MA,2799,SPA-MA02799,Activo,"Alexandre GOMBA","2023-11-29 15:52:14",2023-10-13,Alta,,2022-01-01,2025-01-27,1.0,10332.01,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7878,TL-007878,TEN,3679,TEN-03679,SPA-HU,7188,SPA-HU07188,Activo,"Alexandre GOMBA","2023-11-29 15:36:54",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13817,TL-013817,TEN,12375,TEN-12375,SPA-ZX,326,SPA-ZX00326,Activo,"Alexandre GOMBA","2023-11-29 15:50:14",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12399,TL-012399,TEN,12011,TEN-12011,SPA-TF,6410,SPA-TF06410,Activo,"Alexandre GOMBA","2023-11-29 15:53:23",2023-10-13,Alta,,2022-08-01,2032-08-01,1.0,10616.31,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5906,TL-005906,TEN,1632,TEN-01632,SPA-BX,1735,SPA-BX01735,Activo,"Alexandre GOMBA","2023-11-29 15:32:57",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6738,TL-006738,TEN,2554,TEN-02554,SPA-CS,338,SPA-CS00338,Activo,"Alexandre GOMBA","2023-11-29 15:34:48",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
