"ID de energía - prefix","ID de energía - number","ID de energía","Id Site - prefix","Id Site - number","Id Site","Fecha última modificación","Tipo de Suministro",Estado,"Lista temporal","¿Posibilidad de acometida propia?","¿Posibilidad de cesión temporal?","¿Posibilidad de cesión?","¿Posibilidad de conexión propia?","Potencia Prevista","Tensión de suministro","Potencia disponible en propiedad (kW)","Maxima potencia permisible","Punto de conexion de Propiedad","Tipo de sistema Off Grid","Potencia nominal Sistema Off Grid (kW)","Potencia máxima Sistema Off Grid (kW)","Fecha primera instalacion sistema Off Grid","Fecha última actualización mayor sistema Off Grid","Potencia máxima admisible en BIE","Potencia máxima admisible en APM","Potencia máxima contratable Distribuidora","Potencia derechos de enganche (kW)","Potencia derechos de acceso (kW)",CUPS,"Compañía Eléctrica (Comercializadora)","Compañía Eléctrica (Distribuidora)","Número de Contrato Energía","Número de Contrato de Acceso","Tipo de contratación","Voltaje (V)","Tipo Voltaje","Potencia Contratada (Kw) Periodo 1","Potencia Contratada (Kw) Periodo 2","Potencia Contratada (Kw) Periodo 3","Potencia Contratada (Kw) Periodo 4","Potencia Contratada (Kw) Periodo 5","Potencia Contratada (Kw) Periodo 6","Tarifa Acceso","Modo de Facturación","Tipo de Contador","Propiedad del Contador","Ubicación del contador","Número de Contador","Disponibilidad de ICP","Centro de Transformación Asociado","Empresa Inspección Asignada","Número de Contrato","Fecha Contrato CT","Número de Registro Industria","Fecha de Registro Industria","Autoconsumo en el sitio","Número de paneles solares","Potencia panel solar (Wp)","Modelo de panel y fabricante","Potencia total FV (kWp)","Inversor de potencia nominal (kWn)","Modelo de inversor y fabricante","Tipo de contrato de autoconsumo","Nº registro de Industria Suministro","Fecha de Registro Industria Autoconsumo","Nº contrato con Comercializadora","Fecha contrato Suministro","Tensión de suministro (V)","Consumo medio actual (kW)","Consumo medio futuro (kW)","Consumo máximo futuro sin A/A (kW)","Consumo medio futuro con A/A (kW)","Consumo máximo futuro con A/A (kW)","Capacidad total de baterías (Ah)","Fecha Alta","Fecha Efectiva Baja","Fecha Solicitud Baja","Potencia instalada","Punto de conexión","Sección de derivación individual","Interruptor general automatico","Creation Date","Diferencial General","Estado Contrato","Fecha Próxima Revision","Fecha Próxima Inspección"
PW,3560,PW-3560,SPA-LO,3,SPA-LO00003,"2023-10-18 22:06:55","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,20.785,0.0,20.785,20.785,20.785,ES0021000010491572KG,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684583707,223883967,"Mercado Libre",3x400,Trifásico,20.785,20.785,20.785,20.785,20.785,20.785,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,39886850,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2470,PW-2470,SPA-GC,243,SPA-GC00243,"2023-10-18 21:46:42","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,7713,PW-7713,SPA-ZX,58,SPA-ZX00058,"2023-11-15 18:12:38","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.93,,17.93,17.927,17.927,ES0031300526773001AP0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684102304,500004054522,"Mercado Libre",3x230,Trifásico,10.0,10.0,10.0,10.0,10.0,17.927,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,53009928,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,7739,PW-7739,SPA-ZX,319,SPA-ZX00319,"2023-11-15 18:12:44","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,14.49,,14.49,14.49,14.49,ES0031300245600026MD0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",,,"Mercado Libre",1x230,Monofásico,14.49,14.49,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,305143734,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,4806,PW-4806,SPA-MX,3909,SPA-MX03909,"2023-11-15 18:03:30","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,20.0,0.0,33.85,13.85,13.85,ES0021000012884182HQ,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684119845,262129220,"Mercado Libre",3x400,Trifásico,13.85,13.85,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,49312253,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,195,PW-0195,SPA-AL,9122,SPA-AL09122,"2023-10-18 22:13:06","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2150,PW-2150,SPA-CX,206,SPA-CX00206,"2023-10-18 22:05:12","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,5322,PW-5322,SPA-OX,1213,SPA-OX01213,"2023-11-15 18:17:24","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,0.0,6.6,,6.9,ES0026000000885721ZF0F,"IBERDROLA CLIENTES, S.A.U.","HIDROCANTÁBRICO DISTRIBUCIÓN ELÉCTRICA S.A.U",683859985,1005795380,"Mercado Libre",1x230,Monofásico,10.392,10.392,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,306939.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2023-05-10,,,,
PW,7760,PW-7760,SPA-ZX,358,SPA-ZX00358,"2023-10-18 22:02:52","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.321,,17.321,17.321,17.321,ES0031300044364025KR0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684112231,500004049242,"Mercado Libre",3x400,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,470728.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,5354,PW-5354,SPA-OX,2101,SPA-OX02101,"2023-11-15 18:17:30","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,5.75,,5.75,5.75,5.75,ES0027460000034493WE,"IBERDROLA CLIENTES, S.A.U.","VIESGO DISTRIBUCIÓN ELECTRICA, S.L",686212990,6105592185,"Mercado Libre",1x230,Monofásico,5.75,5.75,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,5277,PW-5277,SPA-OX,258,SPA-OX00258,"2023-10-18 22:08:27","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2054,PW-2054,SPA-CU,8457,SPA-CU08457,"2023-11-15 18:00:23","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,0.0,6.6,6.6,6.6,6.6,ES0021000010422532DX,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684095592,229193791,"Mercado Libre",Otros,"Alta Tensión",3.63,3.63,3.63,3.63,3.63,6.6,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,60150761,false,true,"MONTAJES Y MANTENIMIENTOS ELECTRICOS 2010 SL",CU8457,2011-08-01,,2011-10-17,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,"En Vigor",,2021-07-30
PW,476,PW-0476,SPA-BA,347,SPA-BA00347,"2023-11-15 18:21:16","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,20.78,,20.0,ES0031101884227002WZ0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683881504,500004046471,"Mercado Libre",3x400,Trifásico,27.713,27.713,27.713,27.713,27.713,27.713,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,300024992,false,false,,,,,,Si,12.0,390.0,,4.68,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1435,PW-1435,SPA-BX,5919,SPA-BX05919,"2023-10-18 21:55:41","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1974,PW-1974,SPA-CS,251,SPA-CS00251,"2023-10-18 21:56:25","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,7121,PW-7121,SPA-VA,2370,SPA-VA02370,"2023-11-15 18:20:30","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,13.2,0.0,33.2,13.2,13.2,ES0021000011264508RW,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684119092,233531919,"Mercado Libre",3x380,Trifásico,13.2,13.2,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,166023390,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2381,PW-2381,SPA-GC,9,SPA-GC00009,"2023-11-15 18:00:33","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.2,,9.2,9.2,9.2,ES0031607023437016TR0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683846735,500004046179,"Mercado Libre",1x230,Monofásico,9.2,9.2,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,301820462,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2884,PW-2884,SPA-GU,9434,SPA-GU09434,"2023-11-15 18:01:22","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,34.641,0.0,35.1,15.1,15.1,ES0021000020594749NV,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",683893518,545843509,"Mercado Libre",3x400,Trifásico,15.1,15.1,15.1,15.1,15.1,15.1,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,47547428,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2933,PW-2933,SPA-HU,7211,SPA-HU07211,"2023-11-15 18:08:26","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,,,,ES0418000000010964LE0F,"IBERDROLA CLIENTES, S.A.U.","HIDROELECTRICA DE CATALUNYA, S.L.",683852309,500004056888,"Mercado Libre",1x230,Monofásico,7.0,7.0,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,5879597.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,7775,PW-7775,SPA-ZX,449,SPA-ZX00449,"2023-10-18 22:02:56","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,341,PW-0341,SPA-AX,559,SPA-AX00559,"2023-10-18 21:52:33","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,4900,PW-4900,SPA-MX,6137,SPA-MX06137,"2023-10-18 21:50:24","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2774,PW-2774,SPA-GR,7606,SPA-GR07606,"2024-01-05 11:01:00","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,6.9,,6.9,6.9,6.9,ES0031104023078001QF0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683838477,500004048217,"Mercado Libre",1x230,Monofásico,6.6,6.6,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,23311.0,false,true,"GARTEL TELEFONIA Y COMUNICACION, S.L.",,,,,Si,10.0,390.0,,3.9,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,"En Vigor",,2018-04-12
PW,7800,PW-7800,SPA-ZX,563,SPA-ZX00563,"2023-11-15 18:12:57","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,2024.0,25.0,2024.0,6.6,6.6,ES0031300531651001FF0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684394080,500004055953,"Mercado Libre",3x15000,"Alta Tensión",6.6,6.6,6.6,6.6,6.6,6.6,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,88501091,false,true,"THALES (GLOBAL TELECOM THALES",,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,16021,PW-16021,SPA-MX,9921,SPA-MX09921,"2024-01-18 22:46:50","Tipo 1 (propio on grid)",Baja,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,,,,ES0022000007765845NC,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",,,"Mercado Libre",3x380,Trifásico,8.07,8.07,8.07,8.07,8.07,15.001,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-18,,,,
PW,2569,PW-2569,SPA-GI,80,SPA-GI00080,"2023-11-15 18:07:48","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,,,,ES0031406004907044CF,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",,,"Mercado Libre",3x400,Trifásico,13.85,13.85,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,7567,PW-7567,SPA-VX,1618,SPA-VX01618,"2023-11-15 18:12:20","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,10.35,0.0,14.49,10.35,10.35,ES0021000007624193NN,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684399295,215779897,"Mercado Libre",1x220,Monofásico,10.35,10.35,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,165290545,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,5051,PW-5051,SPA-NA,7,SPA-NA00007,"2023-10-18 22:07:27","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1885,PW-1885,SPA-CS,4,SPA-CS00004,"2023-11-15 18:07:21","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,6.6,0.0,6.6,6.6,6.9,ES0189000015210820ZL,"IBERDROLA CLIENTES, S.A.U.","MAESTRAZGO DISTRIBUCION ELECTRICA SL",683879200,15210820,"Mercado Libre",1x230,Monofásico,6.9,6.9,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,436127.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,7560,PW-7560,SPA-VX,1602,SPA-VX01602,"2023-11-15 18:12:18","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.321,0.0,14.49,,14.49,ES0021000007806691NM,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684153646,215872629,"Mercado Libre",3x400,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,43787536,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,238,PW-0238,SPA-AV,8505,SPA-AV08505,"2023-11-15 18:13:12","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,6.9,0.0,6.9,6.9,6.9,ES0021000010276074NQ,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684382234,233549869,"Mercado Libre",1x230,Monofásico,6.9,6.9,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,429836.0,false,false,,,,,,Si,9.0,400.0,,3.6,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2609,PW-2609,SPA-GI,8565,SPA-GI08565,"2023-11-15 18:07:56","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,20.789,,20.785,ES0031406065665005MH0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683844519,500004048251,"Mercado Libre",3x380,Trifásico,27.713,27.713,27.713,27.713,27.713,27.713,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,300001481,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2112,PW-2112,SPA-CX,2,SPA-CX00002,"2023-11-15 18:14:24","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,11.5,0.0,11.5,11.5,11.5,ES0022000007940795YD1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",686195796,1000609000,"Mercado Libre",1x220,Monofásico,11.5,11.5,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,135240035,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2023-05-10,,,,
PW,6913,PW-6913,SPA-TX,7695,SPA-TX07695,"2023-11-15 18:10:47","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,20.785,,20.785,13.856,13.856,ES0031405641411003HZ0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686170970,500004048338,"Mercado Libre",3x400,Trifásico,13.856,13.856,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,400275154,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,467,PW-0467,SPA-BA,147,SPA-BA00147,"2023-11-15 18:21:14","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,,,,ES0031105453406001PM,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",757359656,500007533959,"Mercado Libre",3x400,Trifásico,10.39,10.39,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1912,PW-1912,SPA-CS,49,SPA-CS00049,"2023-10-18 21:56:09","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.321,0.0,37.321,17.321,17.321,ES0021000002822256AS,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684155916,218058779,"Mercado Libre",3x400,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,41612497,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,3485,PW-3485,SPA-LE,1502,SPA-LE01502,"2023-10-18 22:06:35","Tipo 3 (propio off grid)",Activo,"Tipo 3 (propio off grid)-No-No",No,,,,,,,,,Híbrido,4.0,4.0,2015-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,2015-10-23,,,,,,,2023-05-10,,,,
PW,2836,PW-2836,SPA-GU,9167,SPA-GU09167,"2023-11-15 18:01:15","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,0.0,6.6,6.6,6.6,6.6,ES0021000010462800NM,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",,,"Mercado Libre",Otros,"Alta Tensión",3.63,3.63,3.63,3.63,3.63,6.6,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,186506133,false,true,"MONTAJES Y MANTENIMIENTOS ELECTRICOS 2010 SL",,2011-08-01,,2011-10-17,Si,12.0,390.0,,4.68,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,"En Vigor",,2021-07-15
PW,996,PW-0996,SPA-BX,523,SPA-BX00523,"2023-11-15 18:05:59","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,9.2,,9.2,ES0031405490603004NW0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686184520,500004046482,"Mercado Libre",1x230,Monofásico,14.49,14.49,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,101714624,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2023-05-10,,,,
PW,3149,PW-3149,SPA-IB,183,SPA-IB00183,"2023-10-18 21:57:49","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6550,PW-6550,SPA-TF,6064,SPA-TF06064,"2023-10-18 21:51:12","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,4371,PW-4371,SPA-MX,326,SPA-MX00326,"2023-11-15 18:01:59","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,21.0,0.0,35.1,15.1,15.1,ES0021000005285693KZ,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684126035,214958000,"Mercado Libre",3x380,Trifásico,15.1,15.1,15.1,15.1,15.1,15.1,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4","En Propiedad",,41693554,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1099,PW-1099,SPA-BX,901,SPA-BX00901,"2023-11-15 18:06:14","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,20.785,,20.785,,15.001,ES0031406292701002LW0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684070145,500004054387,"Mercado Libre",3x400,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,2109767.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2023-05-10,,,,
PW,3701,PW-3701,SPA-LU,8181,SPA-LU08181,"2023-11-15 18:16:22","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.2,,9.2,9.2,9.2,ES0033770513987001JA,"IBERDROLA CLIENTES, S.A.U.",,686192709,6105492671,"Mercado Libre",1x220,Monofásico,9.2,9.2,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6916,PW-6916,SPA-TX,7700,SPA-TX07700,"2023-11-15 18:10:48","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,20.785,,20.785,13.856,13.856,ES0031405636716002JA0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686169712,500004054287,"Mercado Libre",3x400,Trifásico,13.856,13.856,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,400275136,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
