"WO - ID - prefix","WO - ID - number","WO - ID","ID Solicitud de Acceso - prefix","ID Solicitud de Acceso - number","ID Solicitud de Acceso","ID Site de trabajo - prefix","ID Site de trabajo - number","ID Site de trabajo","ID Site de trabajo (Descargas Baterias) - prefix","ID Site de trabajo (Descargas Baterias) - number","ID Site de trabajo (Descargas Baterias)",Solicitante,Estado,"Fecha de creación","Ultimo cambio",Título,"Descripción del Trabajo",Tipo,"¿Impacto en el servicio?","Fecha de inicio del impacto del servicio","Fecha de finalización del impacto del servicio","Fecha ejecución","Estado Cierre","ID Ocean","Fecha próxima revisión","ID de emplazamiento - prefix","ID de emplazamiento - number","ID de emplazamiento","Trabajo completo","Trabajo realizado","Fin de trabajo (previsto)","Fin del trabajo","Inicio de obra","Inicio de obra (previsto)","Reconocimiento requerido","No empezar antes","coordenadas - Latitude - WGS 84","coordenadas - Longitude - WGS 84","coordenadas - Elevation",Razón,"Trabajo realizado","Trabajo por hacer","Próxima visita preventiva en","Próxima visita PM","¿Se requiere acceso al sitio?",Dominio,"Fecha de inicio prevista","Fecha de finalización prevista"
WO,3525,WO-3525,,,-,,,,SPA-CX,3501,SPA-CX03501,"System Administrator",Cerrado,"2023-11-14 19:08:10","2023-11-15 12:14:14",0411232419606_CX3501.PDF,0411232419606_CX3501.PDF,"Revision (MTO)",NO,,,,,,,LO,2287,LO-002287,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2452,WO-2452,,,-,,,,SPA-OR,8920,SPA-OR08920,"System Administrator",Cerrado,"2023-11-14 18:43:33","2023-11-15 12:18:51","21123056175_OR8920-REVISION__MTO_-04-06-2019.PDF","21123056175_OR8920-REVISION__MTO_-04-06-2019.PDF","Revision (MTO)",NO,,,,,,,LO,5126,LO-005126,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5137,WO-5137,SAR,728,SAR-000728,SPA-GU,7853,SPA-GU07853,,,,"Raul Granado escudero",Abierto,"2024-02-06 10:36:11","2024-02-06 10:36:19","Instalación de PCR LITE en caseta/recinto TOTEM","Instalación de PCR LITE en caseta/recinto TOTEM",Normal,NO,,,,,,,,,-,false,,,,,,false,2024-02-06,,,,,,,,,,,,
WO,2912,WO-2912,,,-,,,,SPA-CX,460,SPA-CX00460,"System Administrator",Cerrado,"2023-11-14 18:54:09","2023-11-15 12:24:29","2116145120065_CX0460-DEFECTOS_CORREGIDOS.PDF","2116145120065_CX0460-DEFECTOS_CORREGIDOS.PDF","Revision (MTO)",NO,,,,,,,LO,2155,LO-002155,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5185,WO-5185,SAR,765,SAR-000765,SPA-SE,249,SPA-SE00249,,,,"DNO Accesos",Abierto,"2024-02-06 13:14:45","2024-02-06 13:18:21","440568   SE0249","ORANGE SE0249  MEDICION EMISIONES RADIOELECTRICAS, SEÑALIZACION Y FOTOGRAFIAS","Revision (MTO)",NO,,,,,,,,,-,false,,,,,,false,2024-02-06,,,,,,,,,,,,
WO,3621,WO-3621,,,-,,,,SPA-ZX,574,SPA-ZX00574,"System Administrator",Cerrado,"2023-11-14 19:10:22","2023-11-15 12:23:34","1211293316715_ZX0574-REV_MTO_05-07-2022.PDF","1211293316715_ZX0574-REV_MTO_05-07-2022.PDF","Revision (MTO)",NO,,,,,,,LO,7793,LO-007793,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4403,WO-4403,SAR,14,SAR-000014,SPA-SE,1304,SPA-SE01304,,,,"RAFAEL  SANCHEZ VELASCO ",Abierto,"2024-01-22 09:35:46","2024-01-22 09:36:17","Replanteo CVE - SPA - SE01304","Replanteo CVE - SPA - SE01304",Infraestructura,NO,,,,,,,,,-,false,,,,,,false,2024-01-22,,,,,,,,,,,,
WO,5008,WO-5008,SAR,624,SAR-000624,SPA-VI,66,SPA-VI00066,,,,"DNO Accesos",Abierto,"2024-02-05 08:19:53","2024-02-05 08:24:32","**445502 VI0066","CCG Acceso-2024-02-03-0003 REVISION DE Sector caido por fallo RRU",Urgente,SI,,,,,,,,,-,false,,,,,,false,2024-02-05,,,,,,,,,,,,
WO,5284,WO-5284,,,-,,,,,,,"Yolanda García",Abierto,"2024-02-07 14:12:39","2024-02-07 14:12:39",PREVENTIVOS,"OT. PREVENTIVO REDUCIDO EN SPA-MX08173","Inspección Preventiva",NO,"2024-02-12 08:00:00","2024-02-16 23:59:00",,,,,,,-,false,,,,,,false,2024-02-07,,,,,,,,,,,,
WO,4843,WO-4843,,,-,,,,,,,"Yolanda García",Abierto,"2024-02-01 13:37:36","2024-02-08 13:00:55",PREVENTIVOS,"OT.PRESIN2024: prueba de alarmas, medida de conductancias y correctivos, etcen SPA-TF06204","Inspección Preventiva",NO,"2024-02-12 08:59:00","2024-02-16 23:59:00",,,,,,,-,false,,,,,,false,2024-02-01,,,,,,,,,,,,
WO,3564,WO-3564,,,-,,,,SPA-GR,6007,SPA-GR06007,"System Administrator",Cerrado,"2023-11-14 19:09:04","2023-11-15 12:20:25","2509530318632_GR6007-REVISION__MTO_-09-08-2022-_14148.DOCX","2509530318632_GR6007-REVISION__MTO_-09-08-2022-_14148.DOCX","Revision (MTO)",NO,,,,,,,LO,2698,LO-002698,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2508,WO-2508,,,-,,,,SPA-JX,67,SPA-JX00067,"System Administrator",Cerrado,"2023-11-14 18:44:55","2023-11-15 12:19:32","2112310517889_JX0067-INSPECCION__OCA_-01-07-2020.PDF","2112310517889_JX0067-INSPECCION__OCA_-01-07-2020.PDF","Inspecciones (OCA)",NO,,,,,,01.07.2023,LO,3286,LO-003286,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3752,WO-3752,,,-,,,,SPA-MU,75,SPA-MU00075,"System Administrator",Cerrado,"2023-11-14 19:13:31","2023-11-15 12:20:56","0317110011579_MU0075_INFORME_REVISION_CEHEGIN_2022.PDF","0317110011579_MU0075_INFORME_REVISION_CEHEGIN_2022.PDF","Revision (MTO)",NO,,,,,,,LO,4054,LO-004054,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4902,WO-4902,,,-,,,,,,,"Yolanda García",Abierto,"2024-02-02 08:58:09","2024-02-02 08:58:09",PREVENTIVOS,"OT.MANTENIMIENTO PREVENTIVO PRUEBA DE ALARMAS EN SPA-MA02768","Inspección Preventiva",NO,"2024-02-05 08:00:00","2024-02-09 23:59:00",,,,,,,-,false,,,,,,false,2024-02-02,,,,,,,,,,,,
WO,5131,WO-5131,SAR,723,SAR-000723,SPA-BX,600,SPA-BX00600,,,,"DNO Accesos",Abierto,"2024-02-06 10:08:24","2024-02-06 10:18:52","AOM   BX0600    445588","Acceso para el replanteo y medidas en la sala de equipos",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-06,,,,,,,,,,,,
WO,2923,WO-2923,,,-,,,,SPA-PO,6326,SPA-PO06326,"System Administrator",Cerrado,"2023-11-14 18:54:24","2023-11-15 12:14:34","2109510124745_PO6326-DEFECTOS_CORREGIDOS.PDF","2109510124745_PO6326-DEFECTOS_CORREGIDOS.PDF","Revision (MTO)",NO,,,,,,,LO,5553,LO-005553,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4049,WO-4049,,,-,,,,SPA-ZX,574,SPA-ZX00574,"System Administrator",Cerrado,"2024-01-18 17:35:00","2024-01-18 18:02:06","300801053071_ZX0574-REV_MTO_14_07_23.PDF","300801053071_ZX0574-REV_MTO_14_07_23.PDF","Revision (MTO)",NO,,,,,,14.07.2024,LO,7793,LO-007793,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,4141,WO-4141,,,-,,,,SPA-AB,6411,SPA-AB06411,"System Administrator",Cerrado,"2024-01-18 17:37:14","2024-01-18 18:03:02","0416005025872_AB6411-REV_MTO_26-09-2023.PDF","0416005025872_AB6411-REV_MTO_26-09-2023.PDF","Revision (MTO)",NO,,,,,,26.09.2024,LO,84,LO-000084,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,5222,WO-5222,SAR,803,SAR-000803,SPA-HX,9560,SPA-HX09560,,,,"DNO Accesos",Abierto,"2024-02-06 22:37:55","2024-02-06 22:43:37","SCV  445489  HX9560","REPLANTEO (TOMA DE DATOS Y REVISION DE EQUIPOSANTENAS ORANGE)",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-06,,,,,,,,,,,,
WO,3025,WO-3025,,,-,,,,SPA-SA,6411,SPA-SA06411,"System Administrator",Cerrado,"2023-11-14 18:56:46","2023-11-15 12:06:15",1810433719841_SA6411.PDF,1810433719841_SA6411.PDF,"Revision (MTO)",NO,,,,,,,LO,5715,LO-005715,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4232,WO-4232,,,-,,,,SPA-ZX,226,SPA-ZX00226,"System Administrator",Cerrado,"2024-01-18 17:39:22","2024-01-18 18:03:59","1716294123240_2__VISITA_AT-Z-06-22_ZX0226_CUBEL.PDF","1716294123240_2__VISITA_AT-Z-06-22_ZX0226_CUBEL.PDF","Inspecciones (OCA)",NO,,,,,,,LO,7725,LO-007725,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,3727,WO-3727,,,-,,,,SPA-AB,6350,SPA-AB06350,"System Administrator",Cerrado,"2023-11-14 19:12:55","2023-11-15 12:08:58","2709562518319_AB6350-REV_MTO_24-08-2022.PDF","2709562518319_AB6350-REV_MTO_24-08-2022.PDF","Revision (MTO)",NO,,,,,,,LO,74,LO-000074,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4768,WO-4768,SAR,434,SAR-000434,SPA-TF,6377,SPA-TF06377,,,,"Raul Granado escudero",Abierto,"2024-01-31 15:50:32","2024-01-31 15:50:39","Instalación de PCR LITE en caseta/recinto TOTEM","Instalación de PCR LITE en caseta/recinto TOTEM",Normal,NO,,,,,,,,,-,false,,,,,,false,2024-01-31,,,,,,,,,,,,
WO,3336,WO-3336,,,-,,,,SPA-MX,2063,SPA-MX02063,"System Administrator",Cerrado,"2023-11-14 19:03:49","2023-11-15 12:16:40",1811304416126_MX0231.PDF,1811304416126_MX0231.PDF,"Revision (MTO)",NO,,,,,,,LO,4619,LO-004619,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2927,WO-2927,,,-,,,,SPA-LU,4,SPA-LU00004,"System Administrator",Cerrado,"2023-11-14 18:54:30","2023-11-15 12:07:31","2109311219452_LU0004-DEFECTOS_CORREGIDOS.PDF","2109311219452_LU0004-DEFECTOS_CORREGIDOS.PDF","Revision (MTO)",NO,,,,,,,LO,3558,LO-003558,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2920,WO-2920,,,-,,,,SPA-SG,9544,SPA-SG09544,"System Administrator",Cerrado,"2023-11-14 18:54:20","2023-11-15 12:12:01","211015239951_SG9544-DEFECTOS_CORREGIDOS.PDF","211015239951_SG9544-DEFECTOS_CORREGIDOS.PDF","Revision (MTO)",NO,,,,,,,LO,6086,LO-006086,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4063,WO-4063,,,-,,,,SPA-AV,8432,SPA-AV08432,"System Administrator",Cerrado,"2024-01-18 17:35:20","2024-01-18 18:02:15",300836339490_AV8432.PDF,300836339490_AV8432.PDF,"Revision (MTO)",NO,,,,,,18.11.2024,LO,147,LO-000147,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,2908,WO-2908,,,-,,,,SPA-BU,4360,SPA-BU04360,"System Administrator",Cerrado,"2023-11-14 18:54:03","2023-11-15 12:12:02","2212362820519_BU4360-DEFECTOS_CORREGIDOS.PDF","2212362820519_BU4360-DEFECTOS_CORREGIDOS.PDF","Revision (MTO)",NO,,,,,,,LO,747,LO-000747,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5138,WO-5138,SAR,730,SAR-000730,SPA-BA,401,SPA-BA00401,,,,"DNO Accesos",Abierto,"2024-02-06 10:45:21","2024-02-06 10:51:17","AOM   BA040  445604","ID JOB 351816  APAGADO Y DESMONTAJE VANO BA9105PM  tras confirmar que no está en uso - POC BA0401  OT2024020149198-OT2024020193759   NO APLICA ET     SALA EQUIPOS",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-06,,,,,,,,,,,,
WO,2779,WO-2779,,,-,,,,SPA-VA,2168,SPA-VA02168,"System Administrator",Cerrado,"2023-11-14 18:51:02","2023-11-15 12:08:37","211234261405_VA2168-INSPECCION__OCA_-02-10-2020.PDF","211234261405_VA2168-INSPECCION__OCA_-02-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,02.10.2023,LO,7026,LO-007026,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2978,WO-2978,,,-,,,,,,,"System Administrator",Cerrado,"2023-11-14 18:55:42","2023-11-15 12:21:51","2212265323079_REVISION_ANUAL_CT_JX8108_2021.PDF","2212265323079_REVISION_ANUAL_CT_JX8108_2021.PDF","Revision (MTO)",NO,,,,,,,,,-,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4093,WO-4093,,,-,,,,SPA-GU,9112,SPA-GU09112,"System Administrator",Cerrado,"2024-01-18 17:36:04","2024-01-18 18:02:33","1014005711592_GU9112-REV__MTO_22-08-2023.PDF","1014005711592_GU9112-REV__MTO_22-08-2023.PDF","Revision (MTO)",NO,,,,,,22.08.2024,LO,2759,LO-002759,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,3511,WO-3511,,,-,,,,SPA-LU,4,SPA-LU00004,"System Administrator",Cerrado,"2023-11-14 19:07:51","2023-11-15 12:09:02",0410222119395_LU0004.PDF,0410222119395_LU0004.PDF,"Revision (MTO)",NO,,,,,,,LO,3558,LO-003558,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3835,WO-3835,,,-,,,,SPA-CO,7244,SPA-CO07244,"System Administrator",Cerrado,"2024-01-18 17:29:44","2024-01-18 17:59:52","1012571531772_CO7244-REVISION__MTO_-08-08-2023.PDF","1012571531772_CO7244-REVISION__MTO_-08-08-2023.PDF","Revision (MTO)",NO,,,,,,,LO,1661,LO-001661,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,2872,WO-2872,,,-,,,,SPA-AV,8943,SPA-AV08943,"System Administrator",Cerrado,"2023-11-14 18:53:15","2023-11-15 12:22:51",231333202968_AV8943.PDF,231333202968_AV8943.PDF,"Revision (MTO)",NO,,,,,,,LO,222,LO-000222,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3978,WO-3978,,,-,,,,SPA-CS,170,SPA-CS00170,"System Administrator",Cerrado,"2024-01-18 17:33:17","2024-01-18 18:01:22","2517353525380_CS0170_IMFORME_REVISION_CASTELLON_COSCOLLOSA_2023.PDF","2517353525380_CS0170_IMFORME_REVISION_CASTELLON_COSCOLLOSA_2023.PDF","Revision (MTO)",NO,,,,,,02.05.2024,LO,1909,LO-001909,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,4640,WO-4640,SAR,310,SAR-000310,SPA-PO,7014,SPA-PO07014,,,,"DNO Accesos",Abierto,"2024-01-30 12:06:52","2024-01-30 12:24:42","PO7014      442946","MEDIDAS DE INTERFERENCIAS EN INSTALACIONES ORANGE","Inspección Preventiva",NO,,,,,,,,,-,false,,,,,,false,2024-01-30,,,,,,,,,,,,
WO,3052,WO-3052,,,-,,,,SPA-LE,1743,SPA-LE01743,"System Administrator",Cerrado,"2023-11-14 18:57:21","2023-11-15 12:23:57","0412043918716_LE1743-INSPECCION___OCA__-26062014.PDF","0412043918716_LE1743-INSPECCION___OCA__-26062014.PDF","Inspecciones (OCA)",NO,,,,,,26.06.2017,LO,3489,LO-003489,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4182,WO-4182,,,-,,,,SPA-ZA,6913,SPA-ZA06913,"System Administrator",Cerrado,"2024-01-18 17:38:13","2024-01-18 18:03:27",0608565617815_ZA6913.PDF,0608565617815_ZA6913.PDF,"Revision (MTO)",NO,,,,,,30.09.2024,LO,7627,LO-007627,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,4645,WO-4645,SAR,314,SAR-000314,SPA-MA,3002,SPA-MA03002,,,,"DNO Accesos",Abierto,"2024-01-30 12:59:48","2024-01-30 13:04:19","scv  443486  MA3002","MEDICION DE EMISIONES RADIOELECTRICAS, TOMA DE FOTOS Y SEÑALIZACION",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-01-30,,,,,,,,,,,,
WO,3478,WO-3478,,,-,,,,SPA-TO,112,SPA-TO00112,"System Administrator",Cerrado,"2023-11-14 19:07:05","2023-11-15 12:15:11","1812301413028_CERT_AT-TO-019_22_TOTEM_TO0112_TALAVERA_DE_LA_REINA_CT.PDF","1812301413028_CERT_AT-TO-019_22_TOTEM_TO0112_TALAVERA_DE_LA_REINA_CT.PDF","Inspecciones (OCA)",NO,,,,,,09.06.2025,LO,6678,LO-006678,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2231,WO-2231,,,-,,,,SPA-VA,2150,SPA-VA02150,"System Administrator",Cerrado,"2023-11-14 18:38:16","2023-11-15 12:16:13","21123034495_VA2150-REVISION__MTO_-08-10-2019.PDF","21123034495_VA2150-REVISION__MTO_-08-10-2019.PDF","Revision (MTO)",NO,,,,,,,LO,7016,LO-007016,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2177,WO-2177,,,-,,,,SPA-BU,4138,SPA-BU04138,"System Administrator",Cerrado,"2023-11-14 18:36:59","2023-11-15 12:06:05","211230278753_BU4138-REVISION__MTO_-08-08-2019.PDF","211230278753_BU4138-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,651,LO-000651,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2340,WO-2340,,,-,,,,SPA-SE,375,SPA-SE00375,"System Administrator",Cerrado,"2023-11-14 18:40:52","2023-11-15 12:09:21","211230464422_SE0375-REVISION__MTO_-22-04-2020.PDF","211230464422_SE0375-REVISION__MTO_-22-04-2020.PDF","Revision (MTO)",NO,,,,,,,LO,5866,LO-005866,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4308,WO-4308,,,-,,,,SPA-BU,4272,SPA-BU04272,"System Administrator",Cerrado,"2024-01-18 17:41:04","2024-01-18 18:04:44",1408423613286_BU4272.PDF,1408423613286_BU4272.PDF,"Inspecciones (OCA)",NO,,,,,,,LO,720,LO-000720,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,3144,WO-3144,,,-,,,,SPA-GU,9102,SPA-GU09102,"System Administrator",Cerrado,"2023-11-14 18:59:19","2023-11-15 12:20:28",131112354524_GU9102.PDF,131112354524_GU9102.PDF,"Inspecciones (OCA)",NO,,,,,,14.07.2024,LO,2754,LO-002754,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3864,WO-3864,,,-,,,,SPA-SE,309,SPA-SE00309,"System Administrator",Cerrado,"2024-01-18 17:30:28","2024-01-18 18:00:11","0714283715656_REVISION_MTO_09-10-23.PDF","0714283715656_REVISION_MTO_09-10-23.PDF","Revision (MTO)",NO,,,,,,,LO,5828,LO-005828,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,4424,WO-4424,SAR,46,SAR-000046,SPA-MX,6288,SPA-MX06288,,,,"Noemia josilda fátima  Gomes dos santos",Abierto,"2024-01-23 10:22:05","2024-01-23 10:51:36",SPA-MX06288,"SUSTITUCION SSAA",Normal,NO,"2024-01-25 08:00:00","2024-02-01 18:00:00",,,,,,,-,false,,,,,,false,2024-01-23,,,,,,,,,,,,
WO,4450,WO-4450,SAR,92,SAR-000092,SPA-BX,460,SPA-BX00460,,,,"Jose María Arias López",Abierto,"2024-01-24 20:06:06","2024-01-26 14:22:39","Neon_INFRA:P1:Barcelona:BX0460:ENERGIA_AC:BTS:1","Revisar equipos de Orange",Urgente,SI,"2024-01-24 19:12:00","2024-01-26 21:00:00","2024-01-24 21:00:00",,2401A55432,,,,-,false,,,,,,false,2024-01-24,,,,,,,,,,,,
WO,2896,WO-2896,,,-,,,,SPA-AV,8485,SPA-AV08485,"System Administrator",Cerrado,"2023-11-14 18:53:48","2023-11-15 12:14:39",0810460310741_AV8485.PDF,0810460310741_AV8485.PDF,"Revision (MTO)",NO,,,,,,,LO,166,LO-000166,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5278,WO-5278,,,-,,,,,,,"Ruben Diaz Fernandez",Abierto,"2024-02-07 13:46:21","2024-02-07 13:46:21",INSTALACION,"HX0274PM: job 338518: 2094Mbps. Vano de 9,16Km. Actualmente en 13GHz XPIC ISM8XMC5D y antenas 0,6/0,6. Cambiamos banda a 18GHz y ampliamos a 112MHz XPIC ISM8 XMC5D 0,6/0,9_C4(HX9662). 2094Mbps.. D: INSTAL",Infraestructura,NO,"2024-02-12 08:00:00","2024-02-23 19:00:00",,,,,,,-,false,,,,,,false,2024-02-07,,,,,,,,,,,,
WO,4595,WO-4595,SAR,254,SAR-000254,SPA-MX,6343,SPA-MX06343,,,,"DNO Accesos",Abierto,"2024-01-29 16:23:26","2024-01-29 16:28:58","443104 - MX6343","REPLANTEO INSTALACIÓN EQUIPOS",Infraestructura,NO,,,,,,,,,-,false,,,,,,false,2024-01-29,,,,,,,,,,,,
WO,2001,WO-2001,,,-,,,,SPA-TO,415,SPA-TO00415,"System Administrator",Cerrado,"2023-11-14 18:32:45","2023-11-15 12:19:49","211230012599_TO0415-INSPECCION__OCA_-17-05-2019.PDF","211230012599_TO0415-INSPECCION__OCA_-17-05-2019.PDF","Inspecciones (OCA)",NO,,,,,,17.05.2022,LO,6718,LO-006718,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4601,WO-4601,SAR,261,SAR-000261,SPA-MX,413,SPA-MX00413,,,,"DNO Accesos",Abierto,"2024-01-29 18:53:10","2024-01-29 18:57:02","443812 - MX0413","Revision equipo en la azotea dentro de la caseta",Infraestructura,NO,,,,,,,,,-,false,,,,,,false,2024-01-29,,,,,,,,,,,,
WO,5049,WO-5049,,,-,,,,,,,"Yolanda García",Abierto,"2024-02-05 12:42:46","2024-02-05 12:42:46",PREVENTIVOS,"OT.prueba de alarmas en SPA-VX01545","Inspección Preventiva",NO,"2024-02-05 13:00:00","2024-02-09 23:59:00",,,,,,,-,false,,,,,,false,2024-02-05,,,,,,,,,,,,
WO,2987,WO-2987,,,-,,,,SPA-CO,7209,SPA-CO07209,"System Administrator",Cerrado,"2023-11-14 18:55:55","2023-11-15 12:22:35","2211074319841_REVISION_VISUAL_CT_CO7209_2021.PDF","2211074319841_REVISION_VISUAL_CT_CO7209_2021.PDF","Revision (MTO)",NO,,,,,,,LO,1647,LO-001647,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2181,WO-2181,,,-,,,,SPA-BU,4126,SPA-BU04126,"System Administrator",Cerrado,"2023-11-14 18:37:05","2023-11-15 12:18:48","211230287042_BU4126-REVISION__MTO_-08-08-2019.PDF","211230287042_BU4126-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,642,LO-000642,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3021,WO-3021,,,-,,,,SPA-SA,6435,SPA-SA06435,"System Administrator",Cerrado,"2023-11-14 18:56:41","2023-11-15 12:06:46",181047416896_SA6435.PDF,181047416896_SA6435.PDF,"Revision (MTO)",NO,,,,,,,LO,5720,LO-005720,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2950,WO-2950,,,-,,,,SPA-SE,83,SPA-SE00083,"System Administrator",Cerrado,"2023-11-14 18:55:02","2023-11-15 12:08:13","2214125412005_REVISION_ANUAL_CT_SE0083_2021.PDF","2214125412005_REVISION_ANUAL_CT_SE0083_2021.PDF","Revision (MTO)",NO,,,,,,,LO,5775,LO-005775,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2721,WO-2721,,,-,,,,SPA-JX,67,SPA-JX00067,"System Administrator",Cerrado,"2023-11-14 18:49:42","2023-11-15 12:19:16","2112312618717_JX0067-INSPECCION__OCA_-01-07-2020.PDF","2112312618717_JX0067-INSPECCION__OCA_-01-07-2020.PDF","Inspecciones (OCA)",NO,,,,,,01.07.2023,LO,3286,LO-003286,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3559,WO-3559,,,-,,,,SPA-SO,9890,SPA-SO09890,"System Administrator",Cerrado,"2023-11-14 19:08:57","2023-11-15 12:17:43",241345464981_SO9890.PDF,241345464981_SO9890.PDF,"Revision (MTO)",NO,,,,,,,LO,6164,LO-006164,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2642,WO-2642,,,-,,,,SPA-BU,4241,SPA-BU04241,"System Administrator",Cerrado,"2023-11-14 18:47:55","2023-11-15 12:18:06","211231205507_BU4241-INSPECCION__OCA_-06-10-2020.PDF","211231205507_BU4241-INSPECCION__OCA_-06-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,06.10.2023,LO,707,LO-000707,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3579,WO-3579,,,-,,,,SPA-MA,2636,SPA-MA02636,"System Administrator",Cerrado,"2023-11-14 19:09:25","2023-11-15 12:05:01","3008464319612_MA2636-REVISION__MTO_-22-08-2022.PDF","3008464319612_MA2636-REVISION__MTO_-22-08-2022.PDF","Revision (MTO)",NO,,,,,,,LO,3864,LO-003864,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3741,WO-3741,,,-,,,,SPA-VX,858,SPA-VX00858,"System Administrator",Cerrado,"2023-11-14 19:13:15","2023-11-15 12:05:32","0317484324907_VX0858_PICASSENT_INFORME_REVISION_2022.PDF","0317484324907_VX0858_PICASSENT_INFORME_REVISION_2022.PDF","Revision (MTO)",NO,,,,,,,LO,7382,LO-007382,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3936,WO-3936,,,-,,,,SPA-CU,8405,SPA-CU08405,"System Administrator",Cerrado,"2024-01-18 17:32:14","2024-01-18 18:00:56","0315442823443_CU8405-REV_MTO_20-03-2023.PDF","0315442823443_CU8405-REV_MTO_20-03-2023.PDF","Revision (MTO)",NO,,,,,,,LO,1995,LO-001995,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,1961,WO-1961,,,-,,,,SPA-TE,52,SPA-TE00052,"System Administrator",Cerrado,"2023-11-14 18:31:44","2023-11-15 12:24:23","181921438131_TE0052_UTRILLAS_INFORME_REVISION_2021.PDF","181921438131_TE0052_UTRILLAS_INFORME_REVISION_2021.PDF","Revision (MTO)",NO,,,,,,,LO,6419,LO-006419,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4684,WO-4684,SAR,354,SAR-000354,SPA-HX,9561,SPA-HX09561,,,,"DNO Accesos",Abierto,"2024-01-30 20:17:53","2024-01-30 20:20:35","444102    HX9561","FINALIZACION INSTALACION EQUIPOS EN TORRE",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-01-30,,,,,,,,,,,,
WO,3890,WO-3890,,,-,,,,SPA-LE,1713,SPA-LE01713,"System Administrator",Cerrado,"2024-01-18 17:31:06","2024-01-18 18:00:28","1911164526019_LE1713-CON_DEFECTOS.PDF","1911164526019_LE1713-CON_DEFECTOS.PDF","Revision (MTO)",NO,,,,,,,LO,3470,LO-003470,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,3372,WO-3372,,,-,,,,SPA-TO,1510,SPA-TO01510,"System Administrator",Cerrado,"2023-11-14 19:04:39","2023-11-15 12:09:23","191352457018_TO1510-TOTEM.PDF","191352457018_TO1510-TOTEM.PDF","Revision (MTO)",NO,,,,,,,LO,6766,LO-006766,false,,,,,,false,2023-11-14,,,,,,,,,,,,
